job,marital,education,default,housing,loan,duration,campaign,pdays,previous,cons.price.idx,cons.conf.idx,age_group
0,1,4,0,1,0,-0.6416065765758063,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
0,2,1,0,1,0,-0.1981482084371201,-0.2050508013903924,0.195435922862134,1.6754131200895201,-0.6476100801327493,-0.3224665107207688,1
8,2,5,0,1,0,-0.26755908345013185,-0.2050508013903924,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,0
8,2,1,0,0,0,-0.630038097406971,0.15688474795102827,0.195435922862134,5.724563660142017,0.7830031428037529,0.4768813063637263,0
0,0,4,0,0,0,-0.37938771541553973,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,2
7,1,1,0,1,0,3.1027245144038837,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
7,2,0,0,1,0,1.8340479655549464,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,0
0,1,4,0,0,0,-0.0246210209045907,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.9121545371661206,1.4922690740115967,1
7,2,1,0,0,0,0.24916631942451126,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
1,1,0,1,0,0,-0.43723011125971617,0.15688474795102827,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
9,1,0,0,1,1,2.4973074379015037,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
4,1,1,1,1,0,-0.9462431946884691,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
3,2,5,0,1,0,0.8275902778662759,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
10,2,0,0,1,0,-0.34468227790903383,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,2
1,1,0,0,1,0,0.9008573126022328,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
7,1,1,0,1,1,-0.18272356954533972,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
1,1,0,1,0,0,-0.04004565979637109,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,2
4,0,4,0,1,0,-0.7572913682641593,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
9,1,1,0,0,0,0.4034127083423152,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
1,1,0,1,1,0,-0.3716753959696495,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
9,2,4,0,1,0,0.22602936108684066,-0.566986350731813,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,1
6,1,4,0,0,1,-0.46422322932033183,-0.566986350731813,0.195435922862134,1.6754131200895201,-0.8638454524024751,-1.4242702585939913,0
2,1,0,0,1,0,2.909916528256629,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
1,1,0,0,1,0,1.9073150002909034,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
7,2,1,0,0,0,0.7157616459008681,0.8807558466338696,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
1,1,0,0,0,0,0.09491993050670733,3.0523691426823936,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
7,1,1,0,1,1,-0.5799080210086848,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
1,0,1,1,0,0,-0.6647435349134769,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
4,1,0,0,1,0,-0.6223257779610809,-0.566986350731813,0.195435922862134,3.699988390115769,-1.4900630904956165,1.6218930443496231,3
6,1,3,1,0,1,-0.7804283266018299,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,2
9,1,3,0,0,0,-0.2174290070518456,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
9,2,4,0,1,1,3.4343542505771625,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
4,1,4,1,1,0,-0.1981482084371201,0.15688474795102827,0.195435922862134,1.6754131200895201,-2.375763175312414,1.9675569652510265,1
10,2,4,0,1,0,-0.352394597354924,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.8314398661921816,0.15282138051866098,1
0,1,1,0,0,1,0.6039330139354603,-0.2050508013903924,-5.1060206541466995,3.699988390115769,-1.4900630904956165,1.6218930443496231,1
4,1,1,0,1,0,0.7196178056238132,-0.566986350731813,0.195435922862134,3.699988390115769,-0.8638454524024751,-1.4242702585939913,1
9,1,0,0,1,0,-0.8382707224460063,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,0
1,2,0,0,0,1,-0.2058605278830103,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
4,1,4,0,0,1,0.20674856247211518,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
4,1,4,0,0,1,-0.25599060428129655,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
0,1,4,0,0,0,0.22602936108684066,-0.2050508013903924,0.195435922862134,1.6754131200895201,0.7830031428037529,0.4768813063637263,0
9,1,3,0,1,0,-0.5760518612857397,-0.566986350731813,0.195435922862134,1.6754131200895201,0.5217908131019308,0.10961339040598497,1
0,1,1,0,0,0,1.0011174653988053,-0.2050508013903924,0.195435922862134,1.6754131200895201,-0.8638454524024751,-1.4242702585939913,1
3,1,0,1,1,0,-0.23670980566657107,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,2
9,1,3,0,1,0,0.3340018333293034,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
0,1,1,0,0,0,-0.28298372234191227,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
9,2,3,0,1,0,-0.9308185557966887,1.9665624946581317,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
9,1,3,0,0,0,-0.5027848265497828,1.2426913959752903,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
1,1,0,0,1,1,-0.7341544099264887,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
0,1,0,1,1,0,-0.668599694636422,1.2426913959752903,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
9,2,3,1,1,1,-0.49121634738094755,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
7,1,1,0,1,0,-0.09403189591760247,1.9665624946581317,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
0,1,4,0,1,0,-0.7187297710347084,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
1,1,0,1,0,0,-0.7264420904805985,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
4,1,4,1,1,0,0.3378579930522485,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
0,2,4,0,1,0,0.8237341181433309,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
1,1,0,1,1,0,0.46511126390943675,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
6,2,0,1,1,0,2.2235200975724014,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
1,1,0,0,1,0,-0.5606272223939593,-0.566986350731813,0.195435922862134,1.6754131200895201,-0.8638454524024751,-1.4242702585939913,1
9,1,3,0,1,0,-0.5914765001775201,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
0,1,4,0,1,0,-0.2521344445583515,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
0,2,1,0,1,1,-0.005340222289865214,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.3552598568240855,1.2330211333355454,0
4,1,4,0,1,0,-0.2521344445583515,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
6,1,0,1,0,0,-0.05547029868815149,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
1,0,0,0,1,0,-0.1904358889912299,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
9,2,4,0,1,0,-0.25599060428129655,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,0
1,1,0,0,1,0,-0.6531750557446416,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
0,1,1,0,0,0,-0.2752714028960221,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
1,1,0,1,0,0,0.6270699722731309,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
5,1,0,0,1,0,0.03322137493958576,-0.566986350731813,0.195435922862134,1.6754131200895201,0.5217908131019308,0.10961339040598497,4
9,2,4,0,1,0,-0.34853843763197895,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
4,2,4,0,1,1,2.1039791461611035,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
0,0,1,0,1,1,-0.3639630765237593,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
1,1,1,0,0,0,-0.4063808334761554,4.138175790706656,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
0,2,1,0,1,0,0.1296253680132132,-0.566986350731813,-5.11671986015479,1.6754131200895201,-1.9778900903361116,2.9397367427862227,0
1,1,0,0,1,1,-0.47193554876622207,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
4,1,0,0,1,0,-0.30612068067958287,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
7,2,0,0,0,0,-0.43337395153677105,0.8807558466338696,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
10,1,0,1,0,0,0.02550905549369557,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
0,1,4,0,0,0,-0.5644833821169044,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
7,1,1,0,1,0,-0.016908701458700506,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
5,0,3,0,0,0,2.3469172087066448,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
1,1,0,0,1,0,-0.47579170848916713,-0.566986350731813,0.195435922862134,1.6754131200895201,-0.8638454524024751,-1.4242702585939913,0
0,0,4,0,1,0,0.5615152569830641,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
9,1,1,1,0,0,-0.6184696182381357,0.15688474795102827,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
1,1,0,0,0,1,1.0011174653988053,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
5,1,0,0,0,0,0.22988552080978575,-0.566986350731813,-5.100671051142655,7.749138930168266,0.7830031428037529,0.4768813063637263,3
0,0,1,0,1,0,-0.5567710626710142,0.15688474795102827,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
0,1,4,0,1,1,-0.5259217848874534,0.15688474795102827,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,0
10,1,3,0,1,0,0.8661518750957269,-0.566986350731813,0.195435922862134,1.6754131200895201,-0.6476100801327493,-0.3224665107207688,1
1,1,3,0,0,0,-0.9115377571819632,8.119466833462283,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
4,1,5,1,0,0,-0.2097166876059554,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
7,1,1,0,1,0,0.7774602014679897,0.8807558466338696,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,2
1,1,0,0,0,0,-0.9462431946884691,2.328498043999552,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
4,1,4,0,1,1,-0.46422322932033183,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,0
0,2,4,1,1,0,-0.34853843763197895,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,2
9,2,3,0,0,0,-0.9655239933031946,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.8314398661921816,0.15282138051866098,0
0,0,4,0,0,0,-0.5567710626710142,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
7,2,1,0,1,1,0.11805688884437791,0.15688474795102827,0.195435922862134,1.6754131200895201,-0.8638454524024751,-1.4242702585939913,0
0,1,1,0,0,0,2.674690785156978,0.5188202972924489,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
9,1,1,0,0,0,1.2093500904378407,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,2
3,1,0,1,0,1,-0.42566163209088087,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.9121545371661206,1.4922690740115967,1
0,2,4,0,1,0,0.029365215216640667,-0.566986350731813,0.195435922862134,1.6754131200895201,-1.057592345956165,-0.06321857004471591,1
7,1,1,1,0,0,1.4291511946457112,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
9,2,0,1,1,1,-0.30226452095663775,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
8,2,0,1,1,0,0.3687072708358093,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
6,1,4,0,0,0,-0.2752714028960221,2.690433593340973,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
0,1,1,0,0,0,0.021652895770750472,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
7,1,1,1,1,0,0.3494264722210838,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
0,0,1,0,1,0,-0.07860725702582207,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
7,2,1,0,0,0,0.630926131996076,1.2426913959752903,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
9,2,3,0,1,0,-0.9308185557966887,1.604626945316711,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,1
3,1,0,1,1,0,-0.6763120140823122,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
5,1,1,0,0,0,-0.7148736113117632,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
3,1,3,0,1,0,-0.4526547501514966,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-1.4900630904956165,1.6218930443496231,2
4,1,4,0,1,0,-0.5799080210086848,0.5188202972924489,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
0,1,4,0,1,0,-0.5799080210086848,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
7,1,3,1,1,0,-0.48350402793505737,0.8807558466338696,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
10,1,4,1,0,0,-0.587620340454575,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
7,2,1,0,0,0,-0.41409315292204557,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,0
9,1,1,0,1,0,-0.12873733342410834,-0.566986350731813,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,1
1,0,0,0,0,0,-0.7033051321429279,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
7,1,1,0,0,0,-0.08631957647171228,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,2
8,1,1,0,0,0,1.190069291823115,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,0
1,1,0,1,0,0,-0.7187297710347084,0.15688474795102827,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
2,1,4,0,1,0,0.1681869652426642,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
1,1,0,0,1,0,3.5616075214343503,-0.566986350731813,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,1
1,2,0,1,1,0,4.051339806248378,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
4,0,4,0,0,0,-0.5683395418398495,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
9,1,4,0,0,0,-0.059326458411096586,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
9,1,3,0,0,0,-0.028477180627535802,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
0,2,1,0,1,0,-0.7765721668788848,-0.566986350731813,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,1
9,1,3,0,1,0,-0.8305584030001162,0.15688474795102827,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,2
9,1,3,1,1,0,-0.06318261813404168,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,0
9,2,4,0,0,0,2.917628847702519,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
5,1,3,0,1,0,-0.429517791813826,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,2
2,1,1,0,0,0,-0.7264420904805985,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
7,0,0,0,1,0,3.14514227135628,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
5,1,0,0,0,0,-0.3639630765237593,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,2
0,0,1,0,1,0,-0.48350402793505737,-0.566986350731813,0.195435922862134,1.6754131200895201,-2.375763175312414,1.9675569652510265,2
11,1,0,0,1,0,-0.09017573619465737,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
9,1,3,0,1,1,1.699082375251868,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
9,0,3,0,1,0,-0.059326458411096586,0.8807558466338696,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
7,1,1,1,1,0,-0.4218054723679358,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
9,2,1,0,1,0,-0.5182094654415632,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
0,1,1,0,0,0,0.7620355625762093,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,2
5,1,0,0,1,1,-0.7110174515888181,-0.566986350731813,-5.132768669166926,5.724563660142017,-1.1786841544271995,-1.2298343030869523,4
9,0,3,0,1,0,0.6232138125501857,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
9,1,3,0,0,1,-0.7264420904805985,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
9,1,5,0,0,0,-0.5914765001775201,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.3552598568240855,1.2330211333355454,2
3,1,4,0,0,0,1.1206584168101033,-0.2050508013903924,-5.089971845134564,7.749138930168266,1.7759559722663303,-1.9427661399460954,1
1,1,0,1,1,0,2.227376257295347,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
4,1,4,0,0,0,-0.5799080210086848,0.5188202972924489,0.195435922862134,1.6754131200895201,-0.6476100801327493,-0.3224665107207688,2
0,1,4,0,0,0,-0.5683395418398495,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
0,1,1,0,1,0,2.728677021278209,0.15688474795102827,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
0,1,1,0,0,0,-0.5683395418398495,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
4,1,4,0,1,1,0.3340018333293034,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-2.375763175312414,1.9675569652510265,2
0,1,3,0,1,0,-0.22128516677479068,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
9,1,3,1,1,0,1.7839178891566603,0.8807558466338696,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
1,1,0,0,1,0,0.5692275764289544,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
0,2,4,0,0,1,-0.2135728473289005,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
9,2,0,0,1,0,1.3288910418491386,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.1082211426974247,0.04480140523697253,0
9,1,4,0,1,0,-0.8151337641083357,-0.2050508013903924,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,1
0,1,4,0,1,0,-0.7727160071559397,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
9,1,3,0,1,1,1.028110583459421,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
2,1,4,0,0,0,-0.28683988206485733,0.5188202972924489,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
0,2,1,0,0,0,0.8815765139875072,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
1,1,0,0,0,1,-0.6917366529740926,5.947853537413759,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
7,1,5,0,1,0,-0.6184696182381357,0.15688474795102827,0.195435922862134,-0.3491621499367286,-1.057592345956165,-0.06321857004471591,0
0,2,4,0,1,0,-0.005340222289865214,0.15688474795102827,0.195435922862134,-0.3491621499367286,-1.057592345956165,-0.06321857004471591,0
9,2,3,0,1,0,-0.7688598474329946,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
9,2,4,0,1,0,-0.7033051321429279,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
1,1,0,0,1,0,-0.10560037508643776,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
9,1,3,0,1,0,0.9124257917710681,-0.566986350731813,-5.132768669166926,1.6754131200895201,-1.6007756010977037,2.248408900983416,2
1,1,0,0,0,1,-0.013052541735755409,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,0
3,1,0,1,0,0,-0.13644965286999855,1.9665624946581317,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
9,2,4,0,0,0,-0.08246341674876717,0.8807558466338696,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,0
9,1,0,0,1,0,-0.6030449793463554,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,2
0,2,1,0,1,1,-0.78814064604772,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
0,1,4,0,1,0,-0.3639630765237593,0.15688474795102827,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,0
1,0,1,0,1,0,2.200383139234731,-0.566986350731813,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,0
6,1,0,0,0,0,-0.47964786821211225,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
1,2,0,0,0,0,-0.15573045148472403,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
1,2,1,0,1,0,-0.5220656251645083,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
1,1,0,0,0,0,-0.3832438751384848,-0.566986350731813,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,2
0,0,1,0,1,1,2.443321201780272,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
8,2,1,1,1,0,-0.49121634738094755,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
2,1,1,1,0,0,-0.9693801530261397,3.4143046920238143,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
1,1,0,0,1,0,-0.3716753959696495,-0.566986350731813,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,1
0,2,4,1,1,0,-0.11331269453232795,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
1,2,0,0,1,0,-0.587620340454575,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,0
9,1,3,0,0,0,-0.3871000348614299,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
6,1,0,0,0,0,-0.6878804932511475,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
9,0,3,0,0,0,0.2838717569310171,-0.566986350731813,0.195435922862134,1.6754131200895201,-0.8638454524024751,-1.4242702585939913,0
0,2,4,0,0,0,0.23759784025567596,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
0,1,5,0,1,0,-0.626181937684026,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
7,2,1,0,0,0,-0.30997684040252793,0.8807558466338696,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
4,1,4,0,1,0,1.1939254515460602,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
9,2,4,0,0,0,-0.668599694636422,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
9,0,3,0,0,0,0.7234739653467582,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
